"utterance_id" "speaker_id" "speaker_role_raw" "utterance" "Comment" "X" "Comments" "session_id" "annotation1" "annotator_name1" "annotator1_comment" "annotation2" "annotator_name2" "annotator2_comment" "Diff_annotations" "keychild" "speaker" "role_adressee" "register"
32213 "MOT" "mother" "on range" "" "" "%act  Mot se lève et range les gâteaux dans le placard /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32215 "MOT" "mother" "alors" "" "" "%sit  Mot se rassoit et parle à Chr Tim mange son gâteau /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32216 "MOT" "mother" "ça y est?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32217 "MOT" "mother" "tu as plus faim?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32219 "MOT" "mother" "bien mangé?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32222 "MOT" "mother" "ah bon" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32223 "MOT" "mother" "tu as fais quoi alors?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32224 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32225 "MOT" "mother" "tu /" "" "" "%sit  Tim regarde Mot /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32226 "SIS" "sister" "il se fourre de gâteaux" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32227 "MOT" "mother" "assieds toi comme il faut là" "" "" "%act  Mot rassoie Tim correctement /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32228 "SIS" "sister" "il va pas manger tous les gâteaux quand même?" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32229 "MOT" "mother" "tu vas glisser tu vas te //" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32230 "MOT" "mother" "voilà le menton" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32233 "MOT" "mother" "tu vas xxx le menton comme ça" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32235 "MOT" "mother" "non" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32236 "SIS" "sister" "non" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32239 "MOT" "mother" "où il est ton menton?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32241 "MOT" "mother" "il est encore tout beau" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32242 "MOT" "mother" "il a pas de bleu là" "" "" "%sit  Mot montre le menton de Tim /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32244 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32245 "SIS" "sister" "ben faut pas qu'il a des bleus" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "1" "Lara" "" "DIFFER" "Theotime" "child" "Mother" "ADS"
32248 "MOT" "mother" "oui" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32250 "MOT" "mother" "allez on retourne jouer" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32252 "MOT" "mother" "non?" "" "" "%sit  Ame regarde la camera /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32254 "SIS" "sister" "xxx moi je vais faire une languede+chat" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32256 "SIS" "sister" "oh non pas xxx j'arrive pas à faire des languesde+chat" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32257 "SIS" "sister" "bon je vais essayer de faire un xxx" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32261 "SIS" "sister" "ah oh j'arrive pas à terminer" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32262 "SIS" "sister" "j'ai tout raté j'ai tout raté mon dessin" "" "" "%sit  Ame pose ses crayons violement sur la table /Theotime/239b.cha" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32263 "MOT" "mother" "allez tu viens" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32264 "SIS" "sister" "j'ai tout raté mon dessin xxx" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32265 "MOT" "mother" "on va ailleurs?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32266 "MOT" "mother" "parce que là il y a le bruit de la machine" "" "" "%sit  Mot remet une chaise en place /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32267 "MOT" "mother" "tu viens on va dans le" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32268 "MOT" "mother" "non" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32269 "MOT" "mother" "tu es /" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32271 "MOT" "mother" "hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32273 "MOT" "mother" "regardez moi ça là" "" "" "%sit  Mot ramasse quelque chose par terre etle pose sur la table /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32279 "MOT" "mother" "tu vas en camion?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32281 "MOT" "mother" "allez vas y" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32282 "MOT" "mother" "roule" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32284 "SIS" "sister" "maman xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32285 "MOT" "mother" "xxx elles sont là-bas " "" "" "" "Theotime/239b.cha" "SIS" "c" "" "" "" "" "" "Theotime" "mother" "Other child" "OCDS"
32286 "SIS" "sister" "merci" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32287 "SIS" "sister" "xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32288 "MOT" "mother" "xxx" "" "" "" "Theotime/239b.cha" "SIS" "c" "" "" "" "" "" "Theotime" "mother" "Other child" "OCDS"
32289 "MOT" "mother" "xxx" "" "" "%sit  Tim est allé jusque dans sa chambre /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "?" "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32296 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32298 "MOT" "mother" "estce tu tu crois que ça va passer dans le tunnel ça?" "" "" "%sit  Mot déplace le garage et le range /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32304 "MOT" "mother" "tu peux forcer là à mon www avis hein avant que ça rentre" "" "" "%sit  Mot va derrière Tim et range les objets qui sont sur la table /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32308 "MOT" "mother" "regarde" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32309 "MOT" "mother" "ça fait longtemps que tu t'en www es pas occupé de ton bébé là" "" "" "%sit  Mot tend le bébé à the et le pose sur la voiture /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32310 "MOT" "mother" "ça on va l'enlevé ça hein parce que alors vraiment ça sert à rien" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32315 "MOT" "mother" "allo allo?" "" "" "%act  Tim porte le téléphone à son oreille /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32316 "MOT" "mother" "allo?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32320 "MOT" "mother" "ça va bien?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32321 "MOT" "mother" "oh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32323 "MOT" "mother" "alors tu as passé de bonnes vacances?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32325 "MOT" "mother" "oui?" "" "" "%sit  Mot s'assoie et fait semblant de parler au téléphone /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32328 "MOT" "mother" "allo" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32329 "MOT" "mother" "ouais" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32332 "MOT" "mother" "allo allo allo?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32333 "MOT" "mother" "plus personne" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32334 "MOT" "mother" "Tim tu es toujours là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32336 "MOT" "mother" "oui?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32337 "MOT" "mother" "hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32339 "MOT" "mother" "bon il y a un problème avec la ligne hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32340 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32342 "MOT" "mother" "tu me prêtes ton téléphone?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32345 "MOT" "mother" "merci" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32346 "MOT" "mother" "www" "" "" "%act  Mot fait semblant de composer un numéro /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32352 "MOT" "mother" "faut mettre d'abord les bleus?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32353 "MOT" "mother" "ouais" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32354 "MOT" "mother" "j'aurais du mal hein" "" "" "%sit  Mot joue avec le jeu sur le téléphone Tim regarde se que fait Mot /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32356 "MOT" "mother" "regarde" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32357 "MOT" "mother" "oh presque" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32360 "MOT" "mother" "bien" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32364 "MOT" "mother" "et c'est pas la xxx aussi?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32365 "MOT" "mother" "comme euh comme celle d' Ame?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32370 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32372 "MOT" "mother" "c'est pas là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32382 "MOT" "mother" "elle a mis son pyjama Aglaë?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32384 "MOT" "mother" "mh?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32389 "MOT" "mother" "attends" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32390 "MOT" "mother" "on va on va la rhabiller un peu comme il faut" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32391 "MOT" "mother" "fais voir" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32393 "MOT" "mother" "oh oui" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32394 "MOT" "mother" "ah ben oui elle avait un peu froid au nez" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32395 "MOT" "mother" "hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32397 "MOT" "mother" "ah il fait froid en ce moment" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32398 "MOT" "mother" "fais voir" "" "" "%sit  Tim prend sa poupée /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32399 "MOT" "mother" "oh oui bien là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32400 "MOT" "mother" "fais voir" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32401 "MOT" "mother" "oh ben oui là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32402 "MOT" "mother" "hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32403 "MOT" "mother" "elle rentre dans www une banque là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32404 "MOT" "mother" "c'est bon" "" "" "%sit  Mot tient la poupée dans ses mains /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32405 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32407 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32408 "MOT" "mother" "il y a quelqu'un?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32409 "MOT" "mother" "il y a quelqu'un là dessous?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32410 "MOT" "mother" "oh j'ai vu des www yeux" "" "" "%sit  Mot regarde sous le chapeau de la poupée /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32411 "MOT" "mother" "regarde" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32412 "MOT" "mother" "ah" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32413 "MOT" "mother" "là ça va mieux" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32414 "MOT" "mother" "elle avait peutêtre un peu chaud non?" "" "" "%sit  Mot enlève le bonnet de la poupée /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32416 "MOT" "mother" "lui remettre" "" "" "%act  Mot aide Tim à remettre le bonnet /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32417 "MOT" "mother" "qu'estce tu vas lui remettre?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32419 "MOT" "mother" "son bonnet" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32420 "MOT" "mother" "voilà" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32421 "MOT" "mother" "ah" "" "" "%sit  Mot pose la poupée sur ces genoux /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32427 "MOT" "mother" "j'espère que les voisins sont pas rentrés de vacances" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32428 "MOT" "mother" "www" "" "" "%sit  Tim tire une voiture avec une ficelle /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32429 "MOT" "mother" "allez vas y" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32430 "MOT" "mother" "tire" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32431 "MOT" "mother" "tire Joe le Taxi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32432 "MOT" "mother" "tu crois pas qu'il faut qu'elle aille au garage aussi cette voiture?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32433 "MOT" "mother" "hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32434 "MOT" "mother" "non?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32435 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32436 "MOT" "mother" "tut tut" "" "" "%sit  Tim arrive au niveau de Mot /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32437 "MOT" "mother" "laissez moi passer" "" "" "%act  Mot pousse les rails de train /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32438 "MOT" "mother" "ahlàlà" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32439 "MOT" "mother" "yyy" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32440 "MOT" "mother" "tu as vu?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32441 "MOT" "mother" "regarde" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32442 "MOT" "mother" "tu as vu ce nez qu'il a lui?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32443 "MOT" "mother" "il est gros hein?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32446 "MOT" "mother" "une casquette" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32448 "MOT" "mother" "une casquette" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32451 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32453 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32458 "MOT" "mother" "oh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32461 "MOT" "mother" "catastrophe" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32462 "MOT" "mother" "ouh la" "" "" "%sit  la voiture se retourne sur le toit /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32464 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32465 "MOT" "mother" "il a le cou là qui //" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32466 "MOT" "mother" "ouille ouille" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32476 "MOT" "mother" "les légos ils sont dans l'autre boîte Tim" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32477 "MOT" "mother" "si tu cherches?" "" "" "%sit  Tim cherche quelque chose /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32479 "MOT" "mother" "ils sont làbas" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32482 "MOT" "mother" "dans la boîte làbas près du lit" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
